지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),condition
216,태백,2022-05-30,17.9,,1,62.1,921.9,clouds
216,태백,2022-05-31,18.3,,1.6,42.4,926.3,clear
216,태백,2022-06-01,19.5,,1.8,30.4,925.6,clear
216,태백,2022-06-02,19.2,,1,39.1,926.3,clear
216,태백,2022-06-03,15.6,,1.8,79.3,931,clouds
216,태백,2022-06-04,16.6,,1.4,76.5,931.2,clouds
216,태백,2022-06-05,14.7,0.7,1.2,80.8,924.8,rain
216,태백,2022-06-06,11.9,15.6,2.3,94.1,921.8,rain
216,태백,2022-06-07,9.8,0.1,1.8,93.9,927.9,rain
216,태백,2022-06-08,11.7,,1.2,86.9,931.2,clouds
216,태백,2022-06-09,14.2,3.1,1.1,87.3,932.7,rain
216,태백,2022-06-10,17.7,,0.9,78.4,933.1,clouds
216,태백,2022-06-11,14.9,,1.5,86.5,933.5,clouds
216,태백,2022-06-12,15.6,,1.5,83.4,933.1,clouds
216,태백,2022-06-13,15.3,,1.5,74.9,931.4,clouds
216,태백,2022-06-14,11.9,8.2,2.2,89.4,930.3,rain
216,태백,2022-06-15,14.2,11.2,1,88.9,926.1,rain
216,태백,2022-06-16,17.1,,1.6,71.3,926.7,clouds
216,태백,2022-06-17,20.3,,1.3,67.3,927.6,clear
216,태백,2022-06-18,22.6,,1,67.4,927.3,clouds
216,태백,2022-06-19,23.2,,1.1,69.3,927.3,clouds
216,태백,2022-06-20,21.7,,1.1,77.3,925.6,clouds
216,태백,2022-06-21,22.7,0.5,1,76.6,925.3,rain
216,태백,2022-06-22,23.9,,1.1,71.4,927.6,clouds
216,태백,2022-06-23,22.4,27.1,2.5,82.6,922.3,rain
216,태백,2022-06-24,22.3,18.5,3.1,73,917.8,rain
216,태백,2022-06-25,23.8,0.1,2.2,60,925.4,rain
216,태백,2022-06-26,24.5,0.3,2.3,72.9,929.8,rain
216,태백,2022-06-27,23.4,83.5,2.1,81.6,929.6,rain
216,태백,2022-06-28,24.5,0.7,5.5,70.1,925.1,rain
216,태백,2022-06-29,24.5,4.6,3.9,73.4,926.3,rain
216,태백,2022-06-30,22.4,13.9,1.4,85.8,932.2,rain
216,태백,2022-07-01,25.1,,1.1,70.5,935.3,clouds
216,태백,2022-07-02,24.8,,0.7,74,934.3,clouds
216,태백,2022-07-03,25.5,,0.9,67.6,930.4,clouds
216,태백,2022-07-04,23.3,0.1,0.6,81.8,927.9,rain
216,태백,2022-07-05,22.9,,1.2,81.6,927.6,clouds
216,태백,2022-07-06,23,3.4,1,88.5,930.3,rain
216,태백,2022-07-07,26,0.1,2.2,73.3,928.6,rain
216,태백,2022-07-08,24.7,4.9,1.6,75.5,924,rain
216,태백,2022-07-09,23.6,0.1,1.1,83.1,924,rain
216,태백,2022-07-10,22.5,0.1,1.3,88.6,927.6,rain
216,태백,2022-07-11,21.1,37.2,1.2,90.4,927.6,rain
216,태백,2022-07-12,19.4,0.2,1.4,89.5,930.2,rain
216,태백,2022-07-13,20.9,34.7,1.5,90.1,925.6,rain
216,태백,2022-07-14,22.9,3.1,1.1,83,920.9,rain
216,태백,2022-07-15,22.1,0.8,1,75.9,920.9,rain
216,태백,2022-07-16,20.9,0.1,1,81.9,920.3,rain
216,태백,2022-07-17,21.5,,1,77.8,921.9,clouds
216,태백,2022-07-18,21,1.1,1.1,84.6,921.7,rain
216,태백,2022-07-19,23.4,,1,72.8,923.4,clouds
216,태백,2022-07-20,23.6,0.2,1.1,71,927.4,rain
216,태백,2022-07-21,19.2,33.8,0.9,96.4,923.2,rain
216,태백,2022-07-22,18.8,12.5,1.3,95.3,926.3,rain
216,태백,2022-07-23,20.3,4.1,1.1,85.6,926.9,rain
216,태백,2022-07-24,21.2,12.3,1.1,88.8,924.7,rain
216,태백,2022-07-25,23.3,,1,83.6,929.7,clouds
216,태백,2022-07-26,22.6,,1.1,83.3,931.9,clouds
216,태백,2022-07-27,21.3,,1.1,81.4,932.6,clouds
216,태백,2022-07-28,21.3,3.3,0.6,90.9,933.9,rain
216,태백,2022-07-29,24.2,0.1,1.2,86,934.9,rain
216,태백,2022-07-30,22.3,0.1,0.7,89.4,933.1,rain
216,태백,2022-07-31,22.9,5,1,90.9,930,rain
216,태백,2022-08-01,24.7,0.7,3,79.5,929.4,rain
216,태백,2022-08-02,24.8,0.7,2.2,82.4,930.7,rain
216,태백,2022-08-03,24.1,1.8,1.6,80.5,931,rain
216,태백,2022-08-04,24,0.1,0.8,80.1,930.6,rain
216,태백,2022-08-05,25.6,,0.8,75,927.8,clouds
216,태백,2022-08-06,26.2,,1,73.6,927.8,clouds
216,태백,2022-08-07,26.7,,1.6,74.4,928.5,clouds
216,태백,2022-08-08,24.6,2.1,2.3,79.1,928,rain
216,태백,2022-08-09,23.7,19.6,2,82,927.7,rain
216,태백,2022-08-10,21.9,69,1.4,92.8,927.1,rain
216,태백,2022-08-11,22.1,32.1,1.5,92.1,925.3,rain
216,태백,2022-08-12,24.4,,0.8,71,927.3,clouds
216,태백,2022-08-13,21.8,2.3,0.9,85,927.6,rain
216,태백,2022-08-14,23.2,13.2,0.8,91.5,927.7,rain
216,태백,2022-08-15,24.8,0.6,3.6,75.4,922.6,rain
216,태백,2022-08-16,23.8,3.7,1.7,73.9,925,rain
216,태백,2022-08-17,20.2,13,1.1,90.9,928.3,rain
216,태백,2022-08-18,21.5,,0.8,81.4,928.3,clouds
216,태백,2022-08-19,22.1,10.5,2,78.5,924.2,rain
216,태백,2022-08-20,21.3,7.8,1.3,94.3,924.5,rain
216,태백,2022-08-21,21.5,,0.7,78.3,927.5,clear
216,태백,2022-08-22,22.5,0.1,1,75,925.9,rain
216,태백,2022-08-23,20.4,3.5,1.3,87.9,927.6,rain
216,태백,2022-08-24,17.5,1.5,0.7,85.4,930.1,rain
216,태백,2022-08-25,18.6,0.1,0.6,78,927.5,rain
216,태백,2022-08-26,19.5,,1,70.3,927,clouds
216,태백,2022-08-27,17.9,,1.4,65.3,928.9,clouds
216,태백,2022-08-28,15.5,,1.3,78,935.3,clear
216,태백,2022-08-29,14.7,2.1,0.6,86.6,935.9,rain
216,태백,2022-08-30,15.7,60,0.3,97.8,931.9,rain
216,태백,2022-08-31,16.2,26,0.9,96.5,929.1,rain
216,태백,2022-09-01,17,,0.7,87.4,934,clouds
216,태백,2022-09-02,16.2,,1.6,85,937.7,clouds
216,태백,2022-09-03,17,0.7,1.3,86.3,936.7,rain
216,태백,2022-09-04,19.4,3.6,1,90.8,931.8,rain
216,태백,2022-09-05,19.5,45,1.6,91.3,928.1,rain
216,태백,2022-09-06,17.4,83.4,2.9,74,923.3,rain
216,태백,2022-09-07,17.6,,1.1,60.8,935.8,clear
216,태백,2022-09-08,15.9,,1.1,78,938.2,clear
216,태백,2022-09-09,14.8,,1,74.4,938.5,clouds
216,태백,2022-09-10,16.1,,1.5,80,938.6,clouds
216,태백,2022-09-11,17.5,,1.2,86.6,935.8,clouds
216,태백,2022-09-12,18.7,,0.6,85,934.7,clouds
216,태백,2022-09-13,18.1,,1.1,85.3,937.8,clouds
216,태백,2022-09-14,17.8,,2.5,83.1,938.9,clouds
216,태백,2022-09-15,18.4,,1.7,82.4,934.4,clouds
216,태백,2022-09-16,19.7,,1,87.4,930.8,clouds
216,태백,2022-09-17,22.6,0.1,0.7,82,929.6,rain
216,태백,2022-09-18,19.9,4.1,1.5,92.9,926.4,rain
216,태백,2022-09-19,15.9,54,4.6,88,922.2,rain
216,태백,2022-09-20,11.8,,1.9,80.9,932.7,clouds
216,태백,2022-09-21,11.6,,0.9,76.5,936.7,clear
216,태백,2022-09-22,12.7,,0.8,80.8,934.6,clouds
216,태백,2022-09-23,14.5,,1.5,68.4,930.5,clouds
216,태백,2022-09-24,13.5,,1.2,59.8,934.2,clouds
216,태백,2022-09-25,12.7,,0.6,78.4,935.4,clouds
216,태백,2022-09-26,13.8,,0.6,77,935.9,clouds
216,태백,2022-09-27,13.7,,1.1,83.3,935.6,clouds
216,태백,2022-09-28,13.1,,0.4,78.5,933.3,clouds
216,태백,2022-09-29,14.2,,0.6,71.1,933.8,clear
216,태백,2022-09-30,13.9,,0.7,65.4,935.3,clear
216,태백,2022-10-01,15.3,,0.5,66,937,clouds
216,태백,2022-10-02,13.2,2.9,0.6,83.8,937.3,rain
216,태백,2022-10-03,19.9,1.6,3.6,81.4,932.4,rain
216,태백,2022-10-04,14,44.7,2.5,93,932,rain
216,태백,2022-10-05,9.6,2.4,0.9,94.6,938.2,rain
216,태백,2022-10-06,10.5,0.1,0.8,94,937,rain
216,태백,2022-10-07,8.9,9.3,1.6,91.5,936.9,rain
216,태백,2022-10-08,8.5,,0.9,85.4,942.5,clouds
216,태백,2022-10-09,9.7,1.6,1.1,87.4,935.2,rain
216,태백,2022-10-10,6,2.4,2.6,72.6,927,rain
216,태백,2022-10-11,6.9,,1.2,71.3,935.9,clouds
216,태백,2022-10-12,7.5,,0.6,82,944.1,clear
216,태백,2022-10-13,9.6,,0.7,83.8,942.7,clear
216,태백,2022-10-14,11.4,,0.8,82.3,938.4,clouds
216,태백,2022-10-15,13.9,,1.3,82.4,937.8,clouds
216,태백,2022-10-16,15.1,,0.9,73.9,935.7,clouds
216,태백,2022-10-17,10.6,,1.3,48,933.6,clouds
216,태백,2022-10-18,4.7,,0.6,65.5,937.1,clear
216,태백,2022-10-19,4.6,,0.6,66.5,940.7,clear
216,태백,2022-10-20,7.9,,0.5,59,942.8,clear
216,태백,2022-10-21,12.2,,1.3,35.5,939.8,clouds
216,태백,2022-10-22,13.9,,1.6,32.8,936.7,clouds
216,태백,2022-10-23,7.8,2,1.4,88.5,935.2,rain
216,태백,2022-10-24,4.1,2.1,1.9,84.5,936.8,rain
216,태백,2022-10-25,4.2,0.6,1.2,89,944,rain
216,태백,2022-10-26,6.3,,0.9,73.6,943.6,clouds
216,태백,2022-10-27,8,,0.7,72.4,941.5,clear
216,태백,2022-10-28,7.5,0.1,0.5,94,943.7,rain
216,태백,2022-10-29,8.1,,0.9,88.3,943.8,clouds
216,태백,2022-10-30,7.1,0.1,0.7,91.9,943.2,rain
216,태백,2022-10-31,8.2,,0.5,81.9,941.4,clouds
216,태백,2022-11-01,8.2,,0.6,74.6,938,clouds
216,태백,2022-11-02,6.7,,0.5,56.4,936.7,clear
216,태백,2022-11-03,7,,0.8,58.3,934.1,clouds
216,태백,2022-11-04,2.5,,0.7,53.6,935.6,clear
216,태백,2022-11-05,2.7,,0.7,36.4,938.5,clear
216,태백,2022-11-06,4.6,,0.8,55.8,939.6,clear
216,태백,2022-11-07,5.3,,0.8,59.6,938.7,clouds
216,태백,2022-11-08,7.3,,0.9,64.4,940.3,clear
216,태백,2022-11-09,7.4,,1,55.8,940.3,clouds
216,태백,2022-11-10,9.6,,1.2,63.3,941,clouds
216,태백,2022-11-11,9.3,,0.6,79,943.3,clouds
216,태백,2022-11-12,12.2,6.9,2.3,80.1,934.8,rain
216,태백,2022-11-13,8.9,16.1,3,89,931.8,rain
216,태백,2022-11-14,5.8,,1.2,70.3,933.2,clouds
216,태백,2022-11-15,4.7,,1.5,54.9,931.9,clear
216,태백,2022-11-16,5.2,,1.3,54.4,934.9,clear
216,태백,2022-11-17,4.6,,0.7,64.9,939.5,clouds
216,태백,2022-11-18,4.2,,0.7,69.8,942.6,clear
216,태백,2022-11-19,5,,0.5,84.6,940.6,clouds
216,태백,2022-11-20,5.9,,0.5,78.6,937.3,clouds
216,태백,2022-11-21,7.7,,0.8,73,937.5,clouds
216,태백,2022-11-22,6.3,12.2,0.6,86,937.9,rain
216,태백,2022-11-23,6.8,12.3,0.8,85.6,933.4,rain
216,태백,2022-11-24,3.6,,0.4,73.6,936.6,clouds
216,태백,2022-11-25,7.1,,1.4,54.8,933.3,clear
216,태백,2022-11-26,5.6,,1.5,42,931.6,clear
216,태백,2022-11-27,2.2,,0.6,44.4,936.5,clouds
216,태백,2022-11-28,8.4,6.9,1.9,75,933.1,rain
216,태백,2022-11-29,8.4,10.6,1.1,65.9,929.3,rain
216,태백,2022-11-30,-6.2,,1.6,30.9,938.7,clouds
216,태백,2022-12-01,-7.5,,1.5,34.6,940.2,clouds
216,태백,2022-12-02,-5.5,,1.1,43.1,940.6,clear
216,태백,2022-12-03,0.2,,1.8,61.4,937.1,clouds
216,태백,2022-12-04,-3,,1.2,30.3,940.1,clouds
216,태백,2022-12-05,-3.5,,1.2,28.4,938.8,clouds
216,태백,2022-12-06,-3.7,,2.1,62.3,934.6,clouds
216,태백,2022-12-07,0,,1.9,58.6,934.9,clouds
216,태백,2022-12-08,-0.1,,1,43.9,938.5,clear
216,태백,2022-12-09,-1.2,,0.9,67.1,936.5,clouds
216,태백,2022-12-10,-1,0.1,0.6,62.8,934,snow
216,태백,2022-12-11,-1.8,,1.1,75.6,936.2,clear
216,태백,2022-12-12,-0.6,,1.9,72.5,933,clouds
216,태백,2022-12-13,-2.8,2.7,2.3,72.3,928.6,snow
216,태백,2022-12-14,-11.8,0.1,2.1,43.5,934.5,snow
216,태백,2022-12-15,-6.5,0.1,2.1,73.1,935.2,snow
216,태백,2022-12-16,-6.6,,0.9,41,939,clouds
216,태백,2022-12-17,-9.6,,1.5,42.3,933.6,clouds
216,태백,2022-12-18,-12.9,,1.7,38.9,930.4,clear
216,태백,2022-12-19,-9.8,,1.7,51.8,935.2,clear
216,태백,2022-12-20,-6.1,,1,46.3,937.5,clear
216,태백,2022-12-21,-2.4,2.3,1.4,77.3,925.4,snow
216,태백,2022-12-22,-10.6,,2.4,50.1,917.7,clouds
216,태백,2022-12-23,-14.8,,1.8,55.1,918.4,clouds
216,태백,2022-12-24,-8.9,,0.7,69.8,929.6,clouds
216,태백,2022-12-25,-7.4,,1,65.8,933,clouds
216,태백,2022-12-26,-7.4,,0.5,65.4,936.9,clear
216,태백,2022-12-27,-6.4,,0.7,55.9,939.7,clear
216,태백,2022-12-28,-5,,1.7,51,938.4,clear
216,태백,2022-12-29,-6.4,,1.5,46,941.8,clear
216,태백,2022-12-30,-5.1,,1.3,61.9,941.7,clouds
216,태백,2022-12-31,-5.2,,1.4,62.1,940.4,clouds
217,정선군,2022-01-01,-8.4,,0.8,50.1,992.4,clear
217,정선군,2022-01-02,-4.5,0.2,1.4,61.9,987.6,snow
217,정선군,2022-01-03,-4.7,,1.4,60.3,987.2,clouds
217,정선군,2022-01-04,-2.2,,1.4,47.3,988.4,clear
217,정선군,2022-01-05,-3.9,,0.3,61.3,990.2,clouds
217,정선군,2022-01-06,-2.9,,0.7,59.3,989.5,clear
217,정선군,2022-01-07,-5.3,,0.7,58.5,991.4,clear
217,정선군,2022-01-08,-2.8,,1.4,63.9,986.3,clouds
217,정선군,2022-01-09,0.1,,0.7,68.3,984.6,clouds
217,정선군,2022-01-10,-1.7,0.2,1.1,66.3,982.5,rain
217,정선군,2022-01-11,-4.8,0.1,3.7,44.5,978.6,rain
217,정선군,2022-01-12,-8,,2,40.3,982.4,clouds
217,정선군,2022-01-13,-7.6,,3,35.3,980.6,clear
217,정선군,2022-01-14,-8.5,,0.9,49.6,986.7,clear
217,정선군,2022-01-15,-3.4,,1.1,52.5,985.1,clouds
217,정선군,2022-01-16,-0.5,0.1,3,44,984.2,snow
217,정선군,2022-01-17,-5.8,0.2,2.7,39.6,986.8,snow
217,정선군,2022-01-18,-7.6,,1.2,49,988.6,clear
217,정선군,2022-01-19,-6.9,0.9,1.4,66.8,985.7,snow
217,정선군,2022-01-20,-7.1,,0.7,71.8,989.9,clear
217,정선군,2022-01-21,-6.5,,0.4,67,992.9,clear
217,정선군,2022-01-22,-3.3,,0.6,73.5,989.2,clouds
217,정선군,2022-01-23,1.7,,0.9,69.6,985,clouds
217,정선군,2022-01-24,1.2,,1.2,63.4,986.3,clouds
217,정선군,2022-01-25,-0.3,0.6,0.5,80.6,983.8,snow
217,정선군,2022-01-26,-0.2,,1.3,63.3,985.6,clouds
217,정선군,2022-01-27,-2.2,,0.6,59.9,985.9,clouds
217,정선군,2022-01-28,-3.8,,1.1,51.5,985.2,clear
217,정선군,2022-01-29,-4.4,,1.5,44.9,982.5,clear
217,정선군,2022-01-30,-5.7,,0.8,48.1,983.4,clear
217,정선군,2022-01-31,-5.1,,0.9,49.1,985.9,clear
217,정선군,2022-02-01,-3.6,2.3,2.2,68.3,985.5,snow
217,정선군,2022-02-02,-3.3,,3.3,46.6,988,clear
217,정선군,2022-02-03,-4.2,,1.8,45.6,987.1,clear
217,정선군,2022-02-04,-5.9,,3.8,42,984.2,clouds
217,정선군,2022-02-05,-7.6,,3.5,36.4,985,clear
217,정선군,2022-02-06,-5.1,,2.5,36.5,987.7,clear
217,정선군,2022-02-07,-4.9,,1,45.9,989.3,clouds
217,정선군,2022-02-08,-4.2,,0.7,50.1,989.1,clouds
217,정선군,2022-02-09,-3.1,,0.6,48.3,988.2,clouds
217,정선군,2022-02-10,-0.6,,0.8,46.1,984.9,clouds
217,정선군,2022-02-11,-1,,0.9,51,988.4,clouds
217,정선군,2022-02-12,1.2,,0.8,51.5,987.9,clouds
217,정선군,2022-02-13,1.1,,0.7,67,985.6,clouds
217,정선군,2022-02-14,1.4,1,2.8,64.9,982,snow
217,정선군,2022-02-15,-3.7,,3.8,46.5,980.3,clouds
217,정선군,2022-02-16,-8,,4.5,32.9,982.1,clear
217,정선군,2022-02-17,-8,,1.2,40.6,988.6,clear
217,정선군,2022-02-18,-4.5,,1,41.1,991.8,clouds
217,정선군,2022-02-19,-1.6,,2.4,40.4,983.6,clouds
217,정선군,2022-02-20,-5.9,,3.2,32.9,985.3,clear
217,정선군,2022-02-21,-4.1,0.2,2.7,43.1,988.2,snow
217,정선군,2022-02-22,-4.5,,3.3,31.6,990.7,clouds
217,정선군,2022-02-23,-6,,2.4,30.5,992.1,clear
217,정선군,2022-02-24,-4.8,,2.1,36.8,990.9,clear
217,정선군,2022-02-25,0.9,,2.1,49.8,988,clear
217,정선군,2022-02-26,5,3.9,3.6,54.3,979.5,rain
217,정선군,2022-02-27,3.1,,2.8,40,982.6,clear
217,정선군,2022-02-28,3.1,,1,53.1,983.9,clouds
217,정선군,2022-03-01,3.3,0.1,1.4,65.5,977,snow
217,정선군,2022-03-02,3.1,,2.5,44,978.8,clear
217,정선군,2022-03-03,3.7,,2.1,45.1,980.1,clear
217,정선군,2022-03-04,5.8,,3.3,45.8,975,clouds
217,정선군,2022-03-05,2.4,,6.5,24.5,974.6,clear
217,정선군,2022-03-06,0.3,,1.4,25.5,982.1,clear
217,정선군,2022-03-07,1.4,,1.1,33.1,982.8,clouds
217,정선군,2022-03-08,3.3,,1.4,43.3,981.6,clouds
217,정선군,2022-03-09,4.7,,0.7,46.8,984.7,clear
217,정선군,2022-03-10,6.5,,1.6,39.6,983.7,clouds
217,정선군,2022-03-11,8.2,,2.8,47.9,981.4,clouds
217,정선군,2022-03-12,10.9,,2.1,63.5,979.6,clouds
217,정선군,2022-03-13,10.3,24.6,1.3,86.8,975.8,rain
217,정선군,2022-03-14,8,6.5,2.1,75.6,975,rain
217,정선군,2022-03-15,8.1,,1.1,58.5,976.7,clear
217,정선군,2022-03-16,9.4,,1.2,57.9,979.4,clouds
217,정선군,2022-03-17,6.6,1.6,1.8,69.3,984.9,rain
217,정선군,2022-03-18,3.8,3.9,2.2,70.3,976.6,rain
217,정선군,2022-03-19,2.1,11.6,0.9,79.3,973.2,snow
217,정선군,2022-03-20,2.8,0.8,1.3,73.5,981.3,snow
217,정선군,2022-03-21,3.7,,0.9,59.5,986.3,clouds
217,정선군,2022-03-22,4,,1,53.5,985.1,clear
217,정선군,2022-03-23,2.3,,1.1,61.1,980.9,clouds
217,정선군,2022-03-24,4.2,,1.4,67,983.8,clouds
217,정선군,2022-03-25,9.4,7.9,1.1,64.1,981,rain
217,정선군,2022-03-26,11,17.8,2.2,84.3,966,rain
217,정선군,2022-03-27,8.1,,3.2,52.5,977.6,clear
217,정선군,2022-03-28,4.8,,0.9,40,988.8,clear
217,정선군,2022-03-29,7.1,,1.2,48,987.9,clear
217,정선군,2022-03-30,8.6,5.2,1.2,66.9,984.6,rain
217,정선군,2022-03-31,6.3,,1.5,69.3,988.4,clouds
217,정선군,2022-04-01,5.5,,1.1,58.1,992,clouds
217,정선군,2022-04-02,6,,1.2,48.9,989.8,clear
217,정선군,2022-04-03,7.6,,1.1,46,990.5,clear
217,정선군,2022-04-04,8.5,,1.4,49.8,990,clear
217,정선군,2022-04-05,10.3,,2.2,34.4,984.3,clouds
217,정선군,2022-04-06,11.4,,2.1,36.5,983.2,clouds
217,정선군,2022-04-07,11.4,,2.8,38.1,979.7,clouds
217,정선군,2022-04-08,11,,2.1,41.9,982.3,clear
217,정선군,2022-04-09,15.9,,2.6,43.8,979,clear
217,정선군,2022-04-10,16.8,,2.1,42.8,980.1,clear
217,정선군,2022-04-11,17.7,,1.4,47.5,977.3,clear
217,정선군,2022-04-12,18.6,,1.5,55.6,974.8,clouds
217,정선군,2022-04-13,8.3,8.8,2.3,71,982.1,rain
217,정선군,2022-04-14,7.1,6.2,2,71.1,984.3,rain
217,정선군,2022-04-15,8.8,0.1,1.9,56.4,982,rain
217,정선군,2022-04-16,9.8,,1.9,47.1,980.6,clear
217,정선군,2022-04-17,11.5,,1.9,39.3,981.3,clear
217,정선군,2022-04-18,13.1,,1.7,40,981.2,clouds
217,정선군,2022-04-19,12.7,,2,39.4,980.8,clear
217,정선군,2022-04-20,13.4,,1.4,40.4,979.4,clear
217,정선군,2022-04-21,13.8,,2.4,38.8,976,clouds
217,정선군,2022-04-22,16.4,,4.5,50.9,973.9,clouds
217,정선군,2022-04-23,16.5,,1.2,43.4,976.5,clouds
217,정선군,2022-04-24,17.4,,1.7,51.1,974.9,clear
217,정선군,2022-04-25,19.3,,1.3,50.6,975.6,clouds
217,정선군,2022-04-26,17.4,12.7,0.9,78.3,967.7,rain
217,정선군,2022-04-27,15.3,,1.4,51.3,978.5,clear
217,정선군,2022-04-28,13.5,0.1,2,61.9,982.1,rain
217,정선군,2022-04-29,9,10.8,2.1,66.3,981.9,rain
217,정선군,2022-04-30,11.4,,1.6,57.8,980.8,clouds
217,정선군,2022-05-01,10.9,,2.7,45,976.3,clouds
217,정선군,2022-05-02,9,2.5,1.3,63.3,978.1,rain
217,정선군,2022-05-03,12.3,,2.1,50.3,982.4,clouds
217,정선군,2022-05-04,15.9,,2.2,44.9,982.7,clear
217,정선군,2022-05-05,16.7,,1.3,47.6,982.5,clear
217,정선군,2022-05-06,17.4,,1.1,54,980.3,clouds
217,정선군,2022-05-07,14.2,0.2,1.3,62.9,981.5,rain
217,정선군,2022-05-08,10.6,0.3,0.7,60.9,984.3,rain
217,정선군,2022-05-09,14.4,0.4,1.3,44,983.2,rain
217,정선군,2022-05-10,13.9,,1,43,981.6,clouds
217,정선군,2022-05-11,17.4,,1.2,49.3,979.2,clouds
217,정선군,2022-05-12,17.5,0.1,1.2,63.6,976.4,rain
217,정선군,2022-05-13,13.6,2.9,1.1,72.5,973.6,rain
217,정선군,2022-05-14,13.2,,2.4,55.4,975.3,clouds
217,정선군,2022-05-15,12.7,,1.7,48.8,977.2,clear
217,정선군,2022-05-16,13.9,,1.6,49.1,975.9,clear
217,정선군,2022-05-17,15.9,,1.3,54,978.3,clear
217,정선군,2022-05-18,18.4,0.1,1.9,48.9,980.7,rain
217,정선군,2022-05-19,19.4,,2.3,35,980.9,clouds
217,정선군,2022-05-20,19.3,,1.5,43.3,977.6,clouds
217,정선군,2022-05-21,19.1,,1.9,57.1,973.1,clear
217,정선군,2022-05-22,18.8,,1.5,63.4,972.3,clouds
217,정선군,2022-05-23,21.6,,1.6,55.9,976.5,clouds
217,정선군,2022-05-24,22.3,,0.8,50.8,978,clouds
217,정선군,2022-05-25,21.8,,2,46.1,972.6,clouds
217,정선군,2022-05-26,18.4,3.8,3.3,43.8,968,rain
217,정선군,2022-05-27,17.6,,2.7,47.5,965.2,clouds
217,정선군,2022-05-28,20.2,,1.5,48.6,970.4,clear
217,정선군,2022-05-29,20.2,,1.1,38,970.4,clear
217,정선군,2022-05-30,20,0.1,1.4,44.5,967,rain
217,정선군,2022-05-31,20.1,,2.3,35.4,971.8,clear
217,정선군,2022-06-01,20.1,,1.5,29,970.8,clear
217,정선군,2022-06-02,20.2,,1.7,,971.8,clear
217,정선군,2022-06-03,20.2,,1.6,59.5,976.1,clouds
217,정선군,2022-06-04,20.9,,1.2,59.4,976.2,clouds
217,정선군,2022-06-05,18.9,0.1,0.7,64,969.7,rain
217,정선군,2022-06-06,16.3,10.6,2.3,66.4,967.7,rain
217,정선군,2022-06-07,15.2,,1.6,62.9,974,clouds
217,정선군,2022-06-08,16.6,,1,58.6,977.1,clouds
217,정선군,2022-06-09,17.4,0.1,0.7,67.3,978.8,rain
217,정선군,2022-06-10,21.1,0.1,1,58.9,978.6,rain
217,정선군,2022-06-11,19.4,,1.7,61.8,979,clouds
217,정선군,2022-06-12,20.1,,1.3,57.9,978.4,clouds
217,정선군,2022-06-13,20.5,,1.8,51.3,976.3,clouds
217,정선군,2022-06-14,16.2,3.5,2.3,65.4,976.1,rain
217,정선군,2022-06-15,15.9,24.1,0.9,83.5,972.1,rain
217,정선군,2022-06-16,17.8,0.2,0.8,77.3,972.7,rain
217,정선군,2022-06-17,20.9,,1,68.6,973.2,clouds
217,정선군,2022-06-18,23.5,,0.9,64.1,972.4,clouds
217,정선군,2022-06-19,24.9,,1.3,63.1,972.3,clouds
217,정선군,2022-06-20,25.3,,0.9,61.6,969.9,clear
217,정선군,2022-06-21,27,,0.8,60.4,969.1,clouds
217,정선군,2022-06-22,27,,1.1,62.6,971.9,clouds
217,정선군,2022-06-23,23.5,57.7,1.6,82.3,966.4,rain
217,정선군,2022-06-24,24.5,43,2.4,72.4,962.5,rain
217,정선군,2022-06-25,25.4,,2,64.5,970.2,clouds
217,정선군,2022-06-26,26.1,,2,72.9,974.4,clouds
217,정선군,2022-06-27,25.3,13.7,1.3,81.9,973.9,rain
217,정선군,2022-06-28,27.4,0.1,3.6,62.1,969.1,rain
217,정선군,2022-06-29,25.3,31.5,3.9,79.3,970.7,rain
217,정선군,2022-06-30,22.6,94.5,0.5,90.9,977.3,rain
217,정선군,2022-07-01,25.8,,1,73.1,980.1,clouds
217,정선군,2022-07-02,26,,0.7,69.9,978.8,clouds
217,정선군,2022-07-03,26.9,,0.6,69.5,974.6,clouds
217,정선군,2022-07-04,26.5,0.1,0.5,75.8,971.9,rain
217,정선군,2022-07-05,27.1,,1,68.6,971.7,clouds
217,정선군,2022-07-06,27.1,0.1,0.8,73.3,974.3,rain
217,정선군,2022-07-07,27.6,0.1,0.7,75,972.6,rain
217,정선군,2022-07-08,26.3,3.3,1.2,76.9,968.3,rain
217,정선군,2022-07-09,26.7,,0.6,75.9,968.1,clouds
217,정선군,2022-07-10,27.1,8.3,0.9,73.4,971.3,rain
217,정선군,2022-07-11,24.1,60.2,0.7,83,972.3,rain
217,정선군,2022-07-12,24.1,,1,73,974.8,clouds
217,정선군,2022-07-13,23,54.2,0.7,85.3,970,rain
217,정선군,2022-07-14,24.5,2.1,1.2,83.8,965.2,rain
217,정선군,2022-07-15,24.3,1.2,1,74,965.3,rain
217,정선군,2022-07-16,22.9,0.1,0.6,80.4,964.9,rain
217,정선군,2022-07-17,23.3,0.6,0.6,79.3,966.5,rain
217,정선군,2022-07-18,22.9,,0.4,81.8,966.1,clouds
217,정선군,2022-07-19,24.8,0.1,0.8,75.4,967.9,rain
217,정선군,2022-07-20,25.6,0.5,0.9,71.4,971.9,rain
217,정선군,2022-07-21,21.5,28.2,0.5,89.1,968,rain
217,정선군,2022-07-22,21.8,14.3,0.3,86.6,971.4,rain
